id,sales
0,11.57320223496238
1,13.448610345958336
2,13.980721584957537
3,14.951118945967352
4,15.574799018191566
5,17.204356315473817
6,18.430814539361137
7,10.453070182382438
8,13.76984200296997
9,13.130529988807767
10,14.269169161705118
11,17.612857921156248
12,17.862684197448836
13,21.00506332202096
14,10.526678266122957
15,14.032307967292265
16,12.46661355214917
17,13.108080784553795
18,14.612603855427071
19,15.999504976506431
20,19.104909438423697
21,11.679326932098661
22,14.151124705943886
23,13.818990061904021
24,15.025938885191579
25,16.865291071592907
26,16.912194004658218
27,19.609570008505578
28,12.008347357053893
29,14.19119766402292
30,12.845026692412546
31,15.611855045709145
32,16.69092247668411
33,19.655724793219093
34,20.390998325686397
35,12.310057603389929
36,15.70281776537334
37,15.383118280930207
38,16.942953997631236
39,18.22176242010243
40,19.168928894608875
41,20.17733996706993
42,11.68728279463608
43,14.74340716186309
44,14.585830195031523
45,15.64474117717188
46,17.008580810720993
47,17.97648668144316
48,19.709328943462204
49,13.00770490881562
50,15.371815925817673
51,15.157828915561806
52,16.79919609907825
53,18.002417325102783
54,19.355746442227666
55,20.116050920503948
56,13.307623601789512
57,15.345491103545806
58,15.52875538999217
59,19.457464633746714
60,20.309140115702583
61,23.185082938162395
62,23.883128012116007
63,15.174528641321178
64,18.45102064887332
65,18.13132116443019
66,19.691156881131214
67,20.969965303602407
68,21.917131778108853
69,22.925542850569908
70,15.969263153417451
71,19.025387520644465
72,18.867810553812895
73,19.926721535953252
74,21.290561169502368
75,22.54507852398154
76,24.162419733020855
77,15.774356350518566
78,18.608216678159373
79,18.838453332525425
80,20.694826263894033
81,22.1176444121001
82,23.61356098038376
83,23.596320615608906
84,15.705718564380229
85,17.34737415822449
86,18.14110477584064
87,20.209462887849888
88,20.889520687128872
89,23.07662289651707
90,17.508829053588887
91,19.953163618985336
92,20.261643605110418
93,22.04733253982417
94,23.85320956634277
95,26.30619101688636
96,27.99218669301026
97,18.029051136030567
98,21.3458229566181
99,20.706510942455896
100,21.84515011535325
101,25.486099478737202
102,26.518855269633463
103,29.58356871743883
104,15.768271769950488
105,21.124050329485314
106,20.163554634422233
107,21.673990413986168
108,23.17851348485944
109,24.565414605938805
110,27.670819067856065
111,16.374978482268883
112,20.363549697241254
113,19.810077402841635
114,21.785043251262422
115,23.96919848535712
116,24.468562517539667
117,27.165938521387034
118,16.93443305912947
119,19.27792358760951
120,18.6377889921362
121,24.169519254406868
122,25.248586685381834
123,28.213389001916816
124,29.87031465110768
125,18.95197912570631
126,22.22847113325845
127,21.908771648815318
128,23.99542466758343
129,26.149079875398794
130,27.341636682906763
131,28.599297524362193
132,17.668600332957105
133,20.724724700184115
134,20.59237800896033
135,22.451873756036758
136,24.641418008894668
137,26.31187832226489
138,27.929219531304206
139,18.633387424446898
140,21.81719477213733
141,22.100853848120504
142,23.854364604322875
143,25.6306886042375
144,26.689086791787588
145,27.651264338065637
146,18.284933143089003
147,21.427128748173416
148,21.525838150062008
149,28.830228873624392
150,30.004733018320874
151,33.83943219028775
152,35.398372094682486
153,21.700182009206284
154,26.208804669322895
155,26.156428512392175
156,27.823517691408338
157,29.614426904871976
158,32.55396626227794
159,35.036883466790144
160,21.950580691738477
161,25.6111088993619
162,25.584558300583023
163,27.44405404765945
164,29.633598300517356
165,31.40772672774819
166,34.697580268140776
167,22.452740564551643
168,26.109053969472683
169,26.83693671007778
170,28.80545321413231
171,30.876624502006138
172,32.870318879740125
173,34.0662108574856
174,22.95879061423729
175,26.411261267301523
176,26.824254094826973
177,29.445600992458083
178,30.45672601237751
179,32.80878955266007
180,15.675334865740389
