id,sales
0,12.09767659835424
1,15.009807555951756
2,15.803718480831815
3,16.14503978754242
4,17.531969311539537
5,17.29398686695469
6,19.396011341402527
7,12.67277156256965
8,15.497859651784488
9,15.309892911071739
10,16.687706432094267
11,17.308971996948948
12,19.30427218475711
13,19.810687422891306
14,12.666947915558008
15,15.85728299981278
16,14.711962454494955
17,16.451711504594265
18,17.22345129153458
19,18.45189270106573
20,20.347236143350294
21,12.762098896193123
22,15.147285080465558
23,15.139338333336696
24,16.375885113196063
25,17.456495008475077
26,19.480764254872092
27,19.742210432640007
28,11.541046826057379
29,15.033639795656914
30,15.890814447578576
31,18.169456175103306
32,19.352238345138943
33,20.468569412514306
34,21.091580315238126
35,14.054513619657701
36,15.95570961482235
37,16.81405836194541
38,18.43631711876981
39,20.08017092754948
40,21.01834794483493
41,21.379120499199296
42,13.974638946504616
43,17.548985889617693
44,16.88868762126447
45,18.508877040731722
46,20.23727285652693
47,19.721781876130812
48,21.142292537124092
49,13.75425716494761
50,16.717429312014428
51,17.387751737788097
52,18.61636436583362
53,19.53664172450527
54,20.310272783138764
55,21.672096919302994
56,13.725393360745123
57,17.27626720253126
58,17.089242051723367
58,17.04821814928933
59,21.675999988183154
60,22.584143509384262
61,23.787852233605236
62,25.258291843066694
63,17.220602426373947
64,19.150563255248358
65,19.888963879056192
66,22.11050688197013
67,23.202509843220447
68,24.015566948265885
69,24.98507851195103
70,17.476685489114733
71,20.598337568498955
72,19.782584032527133
73,22.024895230385628
74,23.119648139226342
75,23.727570912014546
76,25.38284077444972
77,17.390334561276067
78,20.07935116036124
79,20.292027211640722
80,21.92744668425216
81,23.031140423301665
82,23.884611866328367
83,24.75967987583519
84,17.431692573333418
85,20.419714612714955
86,20.47627318068754
87,21.105895070664516
88,22.839594670372364
89,24.563253635598887
90,18.13054467467177
91,21.295786560511573
92,21.711818484647743
93,22.62407627745211
94,24.010117121835385
95,25.391885338424363
96,26.34176262681019
97,19.095663113428287
98,22.03148611241106
99,22.011204300670002
100,22.75180722620636
101,23.843475642236335
102,25.63185191035891
103,26.73736061689713
104,19.0011933532532
105,22.412101554413226
106,21.1776348825422
107,22.560223060888134
108,23.1682152657985
109,25.90372037316165
110,26.855634137260353
111,19.32195607258777
112,21.4601749435503
113,21.496730787799088
114,22.801508523317178
115,23.196689051627995
116,25.878230026382603
117,26.784562611537886
118,18.135664976859644
119,21.02201958770073
120,21.91818920873891
121,25.845386245953957
122,27.01529127903899
123,29.02564578204899
124,31.078818456066852
125,20.22094917352844
126,22.63221536319478
127,22.879774733946746
128,26.026200292217467
129,27.83057167573978
130,28.62477596306547
131,30.846490266960693
132,20.049552318933216
133,23.812828229201703
134,23.056347934434832
135,24.893405985634875
136,27.760571728380093
137,29.320640493929538
138,31.27114867281191
139,19.56734852171046
140,23.184501602005625
141,23.53969165889484
142,25.538528782032593
143,27.668981803423492
144,28.293325533305413
145,30.681144030553693
146,20.240214824172387
147,23.625131304370207
148,23.4885621885009
148,23.71419365188812
149,31.324592788636814
150,32.96388897072051
151,34.33410150506658
152,36.5197705691104
153,23.476040117018968
154,28.256693231604547
155,28.836823595888756
156,31.505796061298867
157,33.73880349492536
158,34.50818399210689
159,36.36165149704124
160,23.400456317324835
161,28.202998570873238
162,28.655240568150425
163,30.890896692037703
164,33.351103384441444
165,35.64661557830365
166,37.00512099370136
167,23.61641020261092
168,29.047786476094636
169,28.925958248442512
170,31.475177132734473
171,33.415174664582494
172,35.034943291515674
173,36.99291155302752
174,24.409561691188998
175,29.63258307516117
176,29.039098324348423
177,30.95932034255534
178,32.767372572982985
179,35.63773252489863
180,16.362616201951255
181,19.28925709941671
182,19.47693553618955
183,19.94133136235317
184,21.80588091923736
185,22.185543160329185
186,23.26636934408419
187,17.244163069689414
188,19.653699195123174
189,19.89695784801861
190,20.603252133426857
191,21.82597272762132
192,23.93554406519576
193,23.557571857795594
194,16.733044789047778
195,20.048757890068998
196,18.671385796419585
197,20.266315839881898
198,21.712506122686428
199,23.026082301304843
200,23.420008974227045
201,16.799969681864674
202,19.651127927048975
203,19.077989260434368
204,20.518772044084486
205,21.33958649793178
206,23.26450507770783
207,23.563585939078553
208,15.761290061591087
209,19.307626320013746
210,19.9435477122733
211,22.62941596351085
212,23.21161983580012
213,24.841517689249137
214,27.17658541499999
215,18.648196136520305
216,19.808631135553142
217,20.932874318430365
218,23.141075796320525
219,24.26179190392765
220,24.97090475233559
221,26.459359120461222
222,18.123999248292556
223,21.59509525067805
224,20.9451461844762
225,22.963195340330714
226,23.926499175048114
227,25.422259503146226
228,27.298712614588204
229,17.954998801055698
230,20.848096153029783
231,21.204824410227936
232,22.611562545524997
233,23.91371892717126
234,24.496145618437897
235,26.946285339515818
236,17.9717999257058
237,21.479385346595677
238,20.74782398346788
238,20.85038373955298
239,27.54244768641074
240,29.41733727992395
241,30.893535200935343
242,33.23284918976984
243,21.320216696418747
244,24.689596586602242
245,24.432369013942488
246,27.94890406344262
247,30.007335578085936
248,31.095700043323692
249,32.564513231261444
250,20.89461541539611
251,24.659238039585475
252,24.715262658662038
253,27.329757795610224
254,29.90560344057247
255,31.520597697795523
256,33.370453451628144
257,21.314408615232097
258,25.514936872387246
259,24.587702868903975
260,27.76839019384449
261,30.07130615587946
262,30.830193721233385
263,32.78005600428557
264,21.68627474504433
265,25.399502692123683
266,24.492373064480283
267,26.72684047420239
268,29.083513865932893
269,31.573959096639328
270,14.550197919057352
271,16.78433039948984
272,17.468244807830395
273,18.137163149801104
274,19.883826642344495
275,20.217460166824885
276,21.32302597278718
277,14.996627348815434
278,18.054312055972034
279,17.442510155479486
280,18.47783341310225
281,19.66813010892682
282,22.063214189342176
283,22.12268173578847
284,14.818952164464317
285,17.616068991817773
286,16.770168508543883
287,18.52096572210438
288,19.49584305013388
289,20.752230359185553
290,21.873012615052644
291,14.954991521319391
292,17.270169390705405
293,17.02235927625356
294,18.823828376119195
295,19.519140328871593
296,21.685546290312573
297,21.676814716297404
298,14.263176403535546
299,17.77672824104777
300,17.38656280048773
301,20.84868273269101
302,21.552270629885047
303,22.786487761601208
304,24.679363919027374
305,16.884546188710722
306,18.51105938495523
307,18.563838771125305
308,21.09858748310864
309,22.265756694133632
310,23.379141359389806
311,24.252331934091373
312,16.779662746938286
313,20.03324418914781
